3.524352100000000000e+07,1.376100000000000136e+02,5.231302999999999770e+01,4.874579999999999913e+00,7.466556115843555745e+03,0.000000000000000000e+00
2.818000000000000000e+03,4.407000000000000028e+01,5.236435000000000173e+01,4.943579999999999863e+00,3.732044834477010227e+03,0.000000000000000000e+00
2.016800000000000000e+04,9.534000000000000341e+01,5.236406999999999812e+01,4.893930000000000113e+00,1.671360263623203309e+03,0.000000000000000000e+00
2.788600000000000000e+04,1.133199999999999932e+02,5.238761000000000223e+01,4.891879999999999562e+00,9.592800965957445669e+02,0.000000000000000000e+00
2.887100000000000000e+04,6.745000000000000284e+01,5.236775000000000091e+01,4.890920000000000378e+00,1.281554362359367815e+03,0.000000000000000000e+00
2.905100000000000000e+04,4.946999999999999886e+01,5.236583999999999861e+01,4.891110000000000291e+00,1.489292292532185002e+03,0.000000000000000000e+00
4.439100000000000000e+04,2.158499999999999943e+02,5.237167999999999779e+01,4.914710000000000356e+00,1.618385673235441118e+03,0.000000000000000000e+00
4.955200000000000000e+04,2.086599999999999966e+02,5.238027999999999906e+01,4.890889999999999738e+00,2.601785586424269354e+02,0.000000000000000000e+00
5.052300000000000000e+04,1.061299999999999955e+02,5.236811000000000149e+01,4.882620000000000182e+00,1.453045225127389585e+03,0.000000000000000000e+00
5.570900000000000000e+04,1.358100000000000023e+02,5.235811199999999843e+01,4.897636999999999574e+00,2.345396240410952487e+03,0.000000000000000000e+00
5.586800000000000000e+04,1.340099999999999909e+02,5.235596999999999923e+01,4.885119999999999685e+00,2.644791791753228154e+03,0.000000000000000000e+00
6.201500000000000000e+04,1.079300000000000068e+02,5.236431000000000324e+01,4.931219999999999715e+00,3.003492089705680428e+03,0.000000000000000000e+00
8.063500000000000000e+04,7.375000000000000000e+01,5.237827999999999662e+01,4.894400000000000084e+00,9.218491780382824174e+01,0.000000000000000000e+00
8.248200000000000000e+04,9.803000000000000114e+01,5.236968000000000245e+01,4.881219999999999892e+00,1.368784772074937337e+03,0.000000000000000000e+00
9.153500000000000000e+04,1.304099999999999966e+02,5.235773999999999972e+01,4.896469999999999878e+00,2.380118646267736494e+03,0.000000000000000000e+00
9.722100000000000000e+04,5.756000000000000227e+01,5.234801000000000215e+01,4.836389999999999745e+00,5.230645454577972487e+03,0.000000000000000000e+00
9.747600000000000000e+04,1.034300000000000068e+02,5.235665000000000191e+01,4.863629999999999676e+00,3.246456520392492621e+03,0.000000000000000000e+00
1.370260000000000000e+05,2.383400000000000034e+02,5.235177999999999798e+01,4.906990000000000407e+00,3.159533790437974403e+03,0.000000000000000000e+00
1.624670000000000000e+05,1.573899999999999864e+02,5.236269999999999669e+01,4.856930000000000192e+00,3.118923055703556201e+03,0.000000000000000000e+00
1.687690000000000000e+05,7.915000000000000568e+01,5.237955999999999790e+01,4.893589999999999662e+00,6.580768226734248572e+01,0.000000000000000000e+00
1.693560000000000000e+05,1.753799999999999955e+02,5.238103999999999871e+01,4.883060000000000400e+00,7.863044547554660539e+02,0.000000000000000000e+00
1.710540000000000000e+05,1.079300000000000068e+02,5.236768000000000001e+01,4.866460000000000008e+00,2.271296310012838603e+03,0.000000000000000000e+00
1.795280000000000000e+05,2.428300000000000125e+02,5.234331999999999852e+01,4.894840000000000302e+00,3.978791826282040347e+03,0.000000000000000000e+00
1.883470000000000000e+05,9.982999999999999829e+01,5.236829999999999785e+01,4.854460000000000441e+00,2.952986654185945099e+03,0.000000000000000000e+00
1.897540000000000000e+05,1.529000000000000057e+02,5.237548000000000314e+01,4.893979999999999997e+00,4.028025552812611068e+02,0.000000000000000000e+00
1.930380000000000000e+05,1.088299999999999983e+02,5.236057000000000272e+01,4.896709999999999674e+00,2.067476698516281431e+03,0.000000000000000000e+00
2.145310000000000000e+05,1.034300000000000068e+02,5.237169000000000096e+01,4.894459999999999589e+00,8.241434161571505683e+02,0.000000000000000000e+00
2.192760000000000000e+05,2.698199999999999932e+02,5.236883000000000266e+01,4.887489999999999668e+00,1.229466592770702164e+03,0.000000000000000000e+00
2.225160000000000000e+05,1.070300000000000011e+02,5.236270999999999987e+01,4.858749999999999680e+00,3.018877196870957960e+03,0.000000000000000000e+00
2.459270000000000000e+05,4.631800000000000068e+02,5.236814999999999998e+01,4.886040000000000383e+00,1.337672809566974820e+03,0.000000000000000000e+00
2.478050000000000000e+05,1.097300000000000040e+02,5.236706999999999823e+01,4.873479999999999812e+00,1.941112229358880768e+03,0.000000000000000000e+00
2.520800000000000000e+05,3.462599999999999909e+02,5.236936000000000035e+01,4.909629999999999939e+00,1.506700294731360145e+03,0.000000000000000000e+00
2.548000000000000000e+05,2.923000000000000114e+02,5.237122000000000099e+01,4.882109999999999950e+00,1.200548471896506726e+03,0.000000000000000000e+00
2.558090000000000000e+05,1.636899999999999977e+02,5.234416000000000224e+01,4.887089999999999712e+00,3.915033815511481862e+03,0.000000000000000000e+00
2.623940000000000000e+05,7.915000000000000568e+01,5.235694999999999766e+01,4.852339999999999876e+00,3.760779717372673531e+03,0.000000000000000000e+00
2.746880000000000000e+05,7.915000000000000568e+01,5.237977000000000061e+01,4.855739999999999945e+00,2.611599289424449125e+03,0.000000000000000000e+00
2.831700000000000000e+05,9.317699999999999818e+02,5.235434999999999661e+01,4.873160000000000380e+00,3.100746472063903184e+03,0.000000000000000000e+00
2.863740000000000000e+05,1.169200000000000017e+02,5.237724999999999653e+01,4.833070000000000199e+00,4.154514705146528286e+03,0.000000000000000000e+00
2.865000000000000000e+05,1.456999999999999886e+02,5.237561000000000178e+01,4.900000000000000355e+00,5.528116820652343222e+02,0.000000000000000000e+00
2.907010000000000000e+05,1.448000000000000114e+02,5.237561000000000178e+01,4.900000000000000355e+00,5.528116820652343222e+02,0.000000000000000000e+00
2.917520000000000000e+05,9.443999999999999773e+01,5.235179000000000116e+01,4.910820000000000185e+00,3.239627885395942940e+03,0.000000000000000000e+00
3.040820000000000000e+05,1.232199999999999989e+02,5.237239000000000289e+01,4.896569999999999645e+00,7.632658424928908971e+02,0.000000000000000000e+00
3.041430000000000000e+05,8.543999999999999773e+01,5.236229999999999762e+01,4.920279999999999987e+00,2.573836405125877263e+03,0.000000000000000000e+00
3.068520000000000000e+05,1.798799999999999955e+02,5.235931000000000068e+01,4.898439999999999905e+00,2.219296116059341330e+03,0.000000000000000000e+00
3.074970000000000000e+05,8.193400000000000318e+02,5.236733000000000260e+01,4.920550000000000423e+00,2.216455837430772590e+03,0.000000000000000000e+00
3.076210000000000000e+05,1.124200000000000017e+02,5.235871000000000208e+01,4.896160000000000068e+00,2.271166259544647801e+03,0.000000000000000000e+00
3.080280000000000000e+05,8.543999999999999773e+01,5.235972000000000293e+01,4.897499999999999964e+00,2.166572923924893985e+03,0.000000000000000000e+00
3.111240000000000000e+05,2.023600000000000136e+02,5.237104000000000070e+01,4.877130000000000187e+00,1.464915077542820200e+03,0.000000000000000000e+00
3.199850000000000000e+05,2.077599999999999909e+02,5.235669000000000040e+01,4.901869999999999727e+00,2.545709742357400046e+03,0.000000000000000000e+00
3.272850000000000000e+05,2.149499999999999886e+02,5.235625000000000284e+01,4.893229999999999968e+00,2.541657452103563173e+03,0.000000000000000000e+00
3.319460000000000000e+05,1.978700000000000045e+02,5.236059999999999803e+01,4.857389999999999652e+00,3.236834495603083724e+03,0.000000000000000000e+00
3.430940000000000000e+05,8.993999999999999773e+01,5.235714999999999719e+01,4.909259999999999735e+00,2.646248376757937876e+03,0.000000000000000000e+00
3.502710000000000000e+05,3.552599999999999909e+02,5.236128999999999678e+01,4.988450000000000273e+00,6.698167369790601697e+03,0.000000000000000000e+00
3.579800000000000000e+05,2.086599999999999966e+02,5.236348000000000269e+01,4.876479999999999926e+00,2.112794184552357365e+03,0.000000000000000000e+00
3.664380000000000000e+05,1.169200000000000017e+02,5.236737999999999715e+01,4.896709999999999674e+00,1.314296884128323200e+03,0.000000000000000000e+00
3.671070000000000000e+05,1.636899999999999977e+02,5.236263000000000289e+01,4.902160000000000295e+00,1.909447516177568787e+03,0.000000000000000000e+00
3.674910000000000000e+05,1.564900000000000091e+02,5.236399999999999721e+01,4.878140000000000143e+00,2.001980861757634557e+03,0.000000000000000000e+00
3.798850000000000000e+05,2.671200000000000045e+02,5.235464999999999947e+01,4.906100000000000350e+00,2.836233246644922929e+03,0.000000000000000000e+00
3.961250000000000000e+05,6.296000000000000085e+01,5.237823999999999813e+01,4.885320000000000107e+00,6.102937742713216949e+02,0.000000000000000000e+00
4.023530000000000000e+05,1.250100000000000051e+02,5.235338000000000136e+01,4.934070000000000178e+00,3.937936628263129933e+03,0.000000000000000000e+00
4.148650000000000000e+05,9.893000000000000682e+01,5.235043000000000291e+01,4.846759999999999735e+00,4.531976598563374864e+03,0.000000000000000000e+00
4.156190000000000000e+05,1.304099999999999966e+02,5.236905000000000143e+01,4.935279999999999667e+00,3.004286854283620869e+03,0.000000000000000000e+00
4.377570000000000000e+05,1.304099999999999966e+02,5.235502999999999929e+01,4.905160000000000409e+00,2.777982626423557122e+03,0.000000000000000000e+00
4.380890000000000000e+05,1.160199999999999960e+02,5.236115999999999815e+01,4.866080000000000183e+00,2.761161734473952947e+03,0.000000000000000000e+00
4.409920000000000000e+05,1.798799999999999955e+02,5.234162100000000351e+01,4.849048999999999943e+00,5.173812838273039233e+03,0.000000000000000000e+00
4.414240000000000000e+05,1.349099999999999966e+02,5.237281000000000120e+01,4.943030000000000257e+00,3.387665435744642764e+03,0.000000000000000000e+00
4.456600000000000000e+05,7.104999999999999716e+01,5.237001000000000062e+01,4.856460000000000221e+00,2.754127593858529963e+03,0.000000000000000000e+00
4.469990000000000000e+05,1.070300000000000011e+02,5.235927000000000220e+01,4.865289999999999893e+00,2.952028075649411676e+03,0.000000000000000000e+00
4.507670000000000000e+05,2.554300000000000068e+02,5.237006000000000228e+01,4.900809999999999889e+00,1.100806819200202881e+03,0.000000000000000000e+00
4.623410000000000000e+05,1.582899999999999920e+02,5.237389999999999901e+01,4.892629999999999590e+00,5.879531339461721018e+02,0.000000000000000000e+00
4.816640000000000000e+05,9.443999999999999773e+01,5.239133999999999958e+01,4.890670000000000073e+00,1.381950374354112228e+03,0.000000000000000000e+00
4.837790000000000000e+05,8.993999999999999773e+01,5.235090000000000288e+01,4.832930000000000170e+00,5.209562810968606755e+03,0.000000000000000000e+00
4.944330000000000000e+05,1.439000000000000057e+02,5.236811999999999756e+01,4.854219999999999757e+00,2.976038569141242533e+03,0.000000000000000000e+00
5.036290000000000000e+05,1.079300000000000068e+02,5.235430000000000206e+01,4.877010000000000289e+00,2.994453763877276742e+03,0.000000000000000000e+00
5.050120000000000000e+05,2.689200000000000159e+02,5.236411999999999978e+01,4.887570000000000192e+00,1.725441484750110931e+03,0.000000000000000000e+00
5.056500000000000000e+05,1.259099999999999966e+02,5.235481999999999658e+01,4.874380000000000379e+00,3.016601646095995875e+03,0.000000000000000000e+00
5.075980000000000000e+05,5.396299999999999955e+02,5.237693999999999761e+01,4.880029999999999646e+00,9.913774034367828563e+02,0.000000000000000000e+00
5.084330000000000000e+05,3.372699999999999818e+02,5.237165999999999855e+01,4.829509999999999970e+00,4.468592044294546213e+03,0.000000000000000000e+00
5.150880000000000000e+05,1.079300000000000068e+02,5.239674999999999727e+01,4.996030000000000193e+00,7.183834248379325800e+03,0.000000000000000000e+00
5.157490000000000000e+05,1.484000000000000057e+02,5.235902000000000100e+01,4.896060000000000301e+00,2.236362295251662999e+03,0.000000000000000000e+00
5.159210000000000000e+05,1.484000000000000057e+02,5.235022000000000020e+01,4.852500000000000036e+00,4.281279612416196869e+03,0.000000000000000000e+00
5.179960000000000000e+05,3.687500000000000000e+02,5.237827000000000055e+01,4.885679999999999801e+00,5.856369463229946177e+02,0.000000000000000000e+00
5.224710000000000000e+05,1.618899999999999864e+02,5.237740000000000151e+01,4.850999999999999979e+00,2.938437055817982127e+03,0.000000000000000000e+00
5.280220000000000000e+05,8.993999999999999773e+01,5.239114000000000004e+01,4.888460000000000250e+00,1.394313044782732049e+03,0.000000000000000000e+00
5.387230000000000000e+05,1.259099999999999966e+02,5.235399999999999920e+01,4.939650000000000318e+00,4.160815249476281679e+03,0.000000000000000000e+00
5.493100000000000000e+05,1.798799999999999955e+02,5.237125999999999948e+01,4.862409999999999677e+00,2.327439397894813283e+03,0.000000000000000000e+00
5.535140000000000000e+05,7.195000000000000284e+01,5.238443999999999789e+01,4.869159999999999933e+00,1.800282744183336263e+03,0.000000000000000000e+00
5.568290000000000000e+05,1.331100000000000136e+02,5.233558000000000021e+01,4.868780000000000108e+00,5.137894230118717132e+03,0.000000000000000000e+00
5.680050000000000000e+05,1.259099999999999966e+02,5.235410000000000252e+01,4.881499999999999950e+00,2.910537534140441039e+03,0.000000000000000000e+00
5.684460000000000000e+05,9.712999999999999545e+01,5.237078999999999951e+01,4.901530000000000165e+00,1.049487255776093207e+03,0.000000000000000000e+00
5.707530000000000000e+05,6.745000000000000284e+01,5.234904000000000224e+01,4.867650000000000254e+00,3.797677237534574942e+03,0.000000000000000000e+00
5.710290000000000000e+05,1.349099999999999966e+02,5.236760000000000304e+01,4.859759999999999636e+00,2.664844816895521035e+03,0.000000000000000000e+00
5.756030000000000000e+05,2.203499999999999943e+02,5.236111999999999966e+01,4.894619999999999749e+00,1.999488108601265822e+03,0.000000000000000000e+00
5.798510000000000000e+05,1.115199999999999960e+02,5.239144000000000290e+01,4.884360000000000035e+00,1.526028831130470053e+03,0.000000000000000000e+00
5.820280000000000000e+05,1.897700000000000102e+02,5.236021571517093776e+01,4.843456508827676643e+00,4.034570771973531009e+03,0.000000000000000000e+00
5.823820000000000000e+05,1.529000000000000057e+02,5.239441999999999666e+01,4.914780000000000371e+00,2.202866454143171723e+03,0.000000000000000000e+00
5.880200000000000000e+05,2.842099999999999795e+02,5.236918000000000006e+01,4.913160000000000416e+00,1.695093834392321924e+03,0.000000000000000000e+00
5.902360000000000000e+05,1.079300000000000068e+02,5.236809000000000225e+01,4.854359999999999786e+00,2.968748673678517207e+03,0.000000000000000000e+00
5.906810000000000000e+05,2.653199999999999932e+02,5.234788000000000352e+01,4.850600000000000023e+00,4.562439801765001903e+03,0.000000000000000000e+00
6.068710000000000000e+05,1.448000000000000114e+02,5.237621000000000038e+01,4.870750000000000135e+00,1.623886012404402891e+03,0.000000000000000000e+00
6.084320000000000000e+05,9.623000000000000398e+01,5.238199600000000089e+01,4.888582999999999679e+00,4.990506191678734922e+02,0.000000000000000000e+00
6.130880000000000000e+05,7.825000000000000000e+01,5.241015999999999764e+01,4.963689999999999714e+00,5.844702901285761982e+03,0.000000000000000000e+00
6.131100000000000000e+05,5.396000000000000085e+01,5.236368000000000222e+01,4.979400000000000048e+00,6.032932393565031816e+03,0.000000000000000000e+00
6.231230000000000000e+05,4.047200000000000273e+02,5.236247000000000185e+01,4.865339999999999776e+00,2.694124819145228230e+03,0.000000000000000000e+00
6.271880000000000000e+05,1.070300000000000011e+02,5.238199600000000089e+01,4.888582999999999679e+00,4.990506191678734922e+02,0.000000000000000000e+00
6.272130000000000000e+05,8.993999999999999773e+01,5.235094000000000136e+01,4.885519999999999641e+00,3.186231061422200582e+03,0.000000000000000000e+00
6.335850000000000000e+05,1.124200000000000017e+02,5.234917999999999694e+01,4.891969999999999708e+00,3.330396102076188981e+03,0.000000000000000000e+00
6.341700000000000000e+05,9.803000000000000114e+01,5.238387999999999778e+01,4.865619999999999834e+00,2.011324130354331828e+03,0.000000000000000000e+00
6.350190000000000000e+05,1.349099999999999966e+02,5.237859999999999872e+01,4.849479999999999791e+00,3.035993664746506056e+03,0.000000000000000000e+00
6.534590000000000000e+05,2.158499999999999943e+02,5.232236999999999938e+01,4.860240000000000116e+00,6.716571194849791027e+03,0.000000000000000000e+00
6.549310000000000000e+05,8.454000000000000625e+01,5.237167000000000172e+01,4.894800000000000040e+00,8.271816624892959453e+02,0.000000000000000000e+00
6.552160000000000000e+05,9.534000000000000341e+01,5.237098000000000297e+01,4.894339999999999691e+00,9.029528193748162721e+02,0.000000000000000000e+00
6.580630000000000000e+05,1.313100000000000023e+02,5.236187999999999931e+01,4.876940000000000275e+00,2.244873680187738501e+03,0.000000000000000000e+00
6.608560000000000000e+05,2.473300000000000125e+02,5.235510000000000019e+01,4.932620000000000005e+00,3.731805865405205168e+03,0.000000000000000000e+00
6.646970000000000000e+05,7.825000000000000000e+01,5.238537000000000177e+01,4.902409999999999712e+00,8.925158406408720566e+02,0.000000000000000000e+00
6.673050000000000000e+05,1.313100000000000023e+02,5.241877999999999815e+01,4.893970000000000375e+00,4.412242283895917353e+03,0.000000000000000000e+00
6.798380000000000000e+05,3.552599999999999909e+02,5.236715999999999838e+01,4.904620000000000424e+00,1.504354122162692420e+03,0.000000000000000000e+00
6.834310000000000000e+05,6.745000000000000284e+01,5.234557000000000215e+01,4.896200000000000330e+00,3.730838437918855107e+03,0.000000000000000000e+00
6.859900000000000000e+05,6.385999999999999943e+01,5.238295999999999708e+01,4.837860000000000049e+00,3.848045151617550800e+03,0.000000000000000000e+00
6.896230000000000000e+05,1.079300000000000068e+02,5.237369999999999948e+01,4.925810000000000244e+00,2.228159622895132543e+03,0.000000000000000000e+00
6.907570000000000000e+05,1.681899999999999977e+02,5.237400000000000233e+01,4.899020000000000152e+00,6.547113942466194203e+02,0.000000000000000000e+00
6.936750000000000000e+05,8.543999999999999773e+01,5.235925000000000296e+01,4.851399999999999935e+00,3.649036531378143081e+03,0.000000000000000000e+00
7.021200000000000000e+05,1.223199999999999932e+02,5.238383999999999929e+01,4.873029999999999973e+00,1.530499392955921394e+03,0.000000000000000000e+00
7.028940000000000000e+05,2.158499999999999943e+02,5.237449000000000154e+01,4.847620000000000040e+00,3.203166818357489774e+03,0.000000000000000000e+00
7.055090000000000000e+05,9.893000000000000682e+01,5.235314999999999941e+01,4.872560000000000002e+00,3.238052219783493456e+03,0.000000000000000000e+00
7.085280000000000000e+05,1.250100000000000051e+02,5.235537000000000063e+01,4.894770000000000287e+00,2.638939397593344893e+03,0.000000000000000000e+00
7.135770000000000000e+05,7.375000000000000000e+01,5.235672999999999888e+01,4.907779999999999809e+00,2.652810717356752775e+03,0.000000000000000000e+00
7.161070000000000000e+05,1.079300000000000068e+02,5.236462000000000216e+01,4.868240000000000123e+00,2.387135289594107235e+03,0.000000000000000000e+00
7.196230000000000000e+05,1.403000000000000114e+02,5.238284000000000162e+01,4.890069999999999695e+00,5.015245147792637681e+02,0.000000000000000000e+00
7.212910000000000000e+05,6.476000000000000512e+01,5.237751999999999697e+01,4.870860000000000412e+00,1.593993318920822276e+03,0.000000000000000000e+00
7.281440000000000000e+05,1.924699999999999989e+02,5.236111999999999966e+01,4.896320000000000228e+00,2.004458821421616904e+03,0.000000000000000000e+00
7.281450000000000000e+05,2.608199999999999932e+02,5.235343999999999909e+01,4.895400000000000418e+00,2.854424877903958986e+03,0.000000000000000000e+00
7.293170000000000000e+05,1.043299999999999983e+02,5.236052000000000106e+01,4.895679999999999588e+00,2.068443685061193719e+03,0.000000000000000000e+00
7.309160000000000000e+05,7.645000000000000284e+01,5.237310000000000088e+01,4.868590000000000195e+00,1.862077532566733908e+03,0.000000000000000000e+00
7.336540000000000000e+05,1.349099999999999966e+02,5.237098000000000297e+01,4.922699999999999854e+00,2.134996533272680608e+03,0.000000000000000000e+00
7.406160000000000000e+05,8.904000000000000625e+01,5.236256000000000199e+01,4.910800000000000054e+00,2.156986500081456597e+03,0.000000000000000000e+00
7.410430000000000000e+05,4.451999999999999886e+02,5.237653999999999854e+01,4.870029999999999859e+00,1.665150716120061588e+03,0.000000000000000000e+00
7.421600000000000000e+05,7.968600000000000136e+02,5.236865999999999843e+01,4.920709999999999695e+00,2.141570225746455890e+03,0.000000000000000000e+00
7.446590000000000000e+05,9.982999999999999829e+01,5.235658999999999708e+01,4.908269999999999911e+00,2.679094775078218845e+03,0.000000000000000000e+00
7.460670000000000000e+05,1.223199999999999932e+02,5.238295000000000101e+01,4.887260000000000382e+00,6.365181555043805020e+02,0.000000000000000000e+00
7.478470000000000000e+05,5.396000000000000085e+01,5.236131000000000313e+01,4.851899999999999658e+00,3.487154274179355070e+03,0.000000000000000000e+00
7.540200000000000000e+05,1.789799999999999898e+02,5.234828999999999866e+01,4.910470000000000113e+00,3.599633857332468779e+03,0.000000000000000000e+00
7.546130000000000000e+05,2.248499999999999943e+02,5.237266000000000332e+01,4.904560000000000031e+00,1.003676002124572960e+03,0.000000000000000000e+00
7.554310000000000000e+05,1.124200000000000017e+02,5.237066000000000088e+01,4.874050000000000438e+00,1.658850212523628670e+03,0.000000000000000000e+00
7.584750000000000000e+05,8.993999999999999773e+01,5.236827000000000254e+01,4.871069999999999567e+00,1.978812344149483124e+03,0.000000000000000000e+00
7.590600000000000000e+05,2.923000000000000114e+02,5.236753999999999820e+01,4.887330000000000396e+00,1.367404556729698697e+03,0.000000000000000000e+00
7.592990000000000000e+05,2.023600000000000136e+02,5.236115000000000208e+01,4.852089999999999570e+00,3.486697183456283710e+03,0.000000000000000000e+00
7.594020000000000000e+05,1.618899999999999864e+02,5.236652000000000129e+01,4.878540000000000099e+00,1.756966160683733051e+03,0.000000000000000000e+00
7.614110000000000000e+05,5.575999999999999801e+01,5.240164000000000044e+01,4.951060000000000016e+00,4.601066768471948308e+03,0.000000000000000000e+00
7.682740000000000000e+05,2.059600000000000080e+02,5.238855000000000217e+01,4.885209999999999830e+00,1.215091608148359683e+03,0.000000000000000000e+00
7.687370000000000000e+05,9.803000000000000114e+01,5.237823999999999813e+01,4.868260000000000254e+00,1.763346031280221041e+03,0.000000000000000000e+00
7.712170000000000000e+05,2.248499999999999943e+02,5.234091000000000093e+01,4.848019999999999996e+00,5.278926618947027237e+03,0.000000000000000000e+00
7.713430000000000000e+05,1.052300000000000040e+02,5.237640999999999991e+01,4.883029999999999760e+00,8.150788799330307484e+02,0.000000000000000000e+00
7.717580000000000000e+05,6.025999999999999801e+01,5.234985000000000355e+01,4.835779999999999745e+00,5.129632675178708269e+03,0.000000000000000000e+00
7.756550000000000000e+05,1.214200000000000017e+02,5.237026000000000181e+01,4.899309999999999832e+00,1.042375755311112016e+03,0.000000000000000000e+00
7.762880000000000000e+05,1.088299999999999983e+02,5.235548000000000002e+01,4.872779999999999667e+00,3.002189954254693021e+03,0.000000000000000000e+00
7.788200000000000000e+05,9.893000000000000682e+01,5.235981999999999914e+01,4.856349999999999945e+00,3.346559666037277566e+03,0.000000000000000000e+00
7.806740000000000000e+05,1.340099999999999909e+02,5.236854999999999905e+01,4.907659999999999911e+00,1.486974172011411838e+03,0.000000000000000000e+00
7.822540000000000000e+05,3.588600000000000136e+02,5.237142000000000053e+01,4.890360000000000262e+00,8.928752234671305814e+02,0.000000000000000000e+00
7.854320000000000000e+05,1.798799999999999955e+02,5.236856000000000222e+01,4.898959999999999759e+00,1.215724765044342575e+03,0.000000000000000000e+00
7.943220000000000000e+05,1.448000000000000114e+02,5.237048000000000059e+01,4.903850000000000264e+00,1.160969794453203804e+03,0.000000000000000000e+00
8.007230000000000000e+05,1.349099999999999966e+02,5.236883999999999872e+01,4.861270000000000202e+00,2.509745201285225903e+03,0.000000000000000000e+00
8.015440000000000000e+05,1.439000000000000057e+02,5.235204999999999842e+01,4.902669999999999639e+00,3.062308427754070181e+03,0.000000000000000000e+00
8.020520000000000000e+05,1.214200000000000017e+02,5.236475999999999686e+01,4.909250000000000114e+00,1.893792244614771789e+03,0.000000000000000000e+00
8.053300000000000000e+05,2.239499999999999886e+02,5.234725000000000250e+01,4.893410000000000259e+00,3.541964637579934788e+03,0.000000000000000000e+00
8.169400000000000000e+05,1.798799999999999955e+02,5.235323000000000349e+01,4.854210000000000136e+00,3.955657927048660440e+03,0.000000000000000000e+00
8.180850000000000000e+05,1.501999999999999886e+02,5.237669999999999959e+01,4.891899999999999693e+00,3.091802663188306042e+02,0.000000000000000000e+00
8.188810000000000000e+05,1.097300000000000040e+02,5.236122999999999905e+01,4.896189999999999820e+00,1.991640974014932453e+03,0.000000000000000000e+00
8.342330000000000000e+05,1.124200000000000017e+02,5.237272000000000105e+01,4.904180000000000206e+00,9.809374297546771686e+02,0.000000000000000000e+00
8.356270000000000000e+05,1.618899999999999864e+02,5.236898999999999660e+01,4.916070000000000384e+00,1.862243135112748632e+03,0.000000000000000000e+00
